"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"157","RT @OrangeOccitanie: C'est parti pour une belle soirée de cinéma avec la projection privée @Orange du nouvel épisode de la saga #Avengers a…",FALSE,0,NA,2018-04-25 21:10:56,FALSE,NA,"989250428486537216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClineLeroy2",10,TRUE,FALSE,NA,NA
"158","Les voy a pedir un inmenso favor...nada de Spoilers de Avengers -Infinity War-.....no sean Hijue...p..u...t..a...s.… https://t.co/fG6W8nLvEE",FALSE,0,NA,2018-04-25 21:10:55,TRUE,NA,"989250426137726976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","El_MonoDeArbol",0,FALSE,FALSE,NA,NA
"159","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:10:55,FALSE,NA,"989250425831542794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RNMZERO",14104,TRUE,FALSE,NA,NA
"160","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:54,FALSE,NA,"989250423105245190",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","markvillarreal8",13,TRUE,FALSE,NA,NA
"161","I want watch avengers infinity war immediately ������.

#AvengersInfinityWar https://t.co/DLSGfF7xkO",FALSE,0,NA,2018-04-25 21:10:54,FALSE,NA,"989250421595222017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rashed_NAQ",0,FALSE,FALSE,NA,NA
"162","Raga no
#AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:53,FALSE,NA,"989250418743050240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","seaweedbvain",0,FALSE,FALSE,NA,NA
"163","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:52,FALSE,NA,"989250411969343489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thomas81701668",13,TRUE,FALSE,NA,NA
"164","RT @TomatazosCom: #RobertDowneyJr, también conocido como #IronMan fue quien escribió los guiones falsos de #AvengersInfinityWar ➡️https://t…",FALSE,0,NA,2018-04-25 21:10:50,FALSE,NA,"989250404012539904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuciaEspinosaR1",11,TRUE,FALSE,NA,NA
"165","We're going to see #AvengersInfinityWar friday night, but I'm trying to convince someone to watch my kids on Thursd… https://t.co/wIimeni6Vp",FALSE,0,NA,2018-04-25 21:10:49,TRUE,NA,"989250401781403649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WriterAllieR",0,FALSE,FALSE,NA,NA
"166","Ok, ok. Okay. Ok...ok. OK! Almost time for #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:49,FALSE,NA,"989250399487045632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TBTheReviewClub",0,FALSE,FALSE,NA,NA
"167","RT @Galaxy_Mill: สภาพกูออกจากโรงหนัง ใจพังเหี้ยๆ แม่มเอ้ยยย นี่อุทานอย่าๆๆๆ ไม่ๆๆ เกือบทั้งเรื่อง
#AvengersInfinityWar https://t.co/3Rtgk4f…",FALSE,0,NA,2018-04-25 21:10:48,FALSE,NA,"989250398199271424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmkie_",53,TRUE,FALSE,NA,NA
"168","La fille à côté de moi a voulu faire son intéressante tout le long du film jusqu'à ce qu'elle explique à son copain… https://t.co/rNvoNpGmRd",FALSE,0,NA,2018-04-25 21:10:48,TRUE,NA,"989250394986565632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaiisCL",0,FALSE,FALSE,NA,NA
"169","Here’s our official NON-SPOILER #AvengersInfinityWar review by one of our contributors @joshevansgo. Remember...… https://t.co/sVkgWFIsOS",FALSE,0,NA,2018-04-25 21:10:46,TRUE,NA,"989250386950213632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PBNtweets",0,FALSE,FALSE,NA,NA
"170","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:45,FALSE,NA,"989250382101663744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nigel_dylan",13,TRUE,FALSE,NA,NA
"171","RT @parisparaguay: Las chicas piensan meter al cine Copa Ana en la cartera para ver #AvengersInfinityWar ������",FALSE,0,NA,2018-04-25 21:10:44,FALSE,NA,"989250377836060672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adri_campuzano",16,TRUE,FALSE,NA,NA
"172","RT @Sheena_Beth: Svp qui a vu #AvengersInfinityWar aujourd’hui ? Je veux taper les commentaires ������������������������",FALSE,0,NA,2018-04-25 21:10:42,FALSE,NA,"989250372802875393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arsenalbross",1,TRUE,FALSE,NA,NA
"173","RT @stansebbie: Io dopo #InfinityWar #AvengersInfinityWar https://t.co/3MnainFM6C",FALSE,0,NA,2018-04-25 21:10:41,FALSE,NA,"989250368700862464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciastensperfume",26,TRUE,FALSE,NA,NA
"174","Apparently Evans got to read it, too! #AvengersInfinityWar https://t.co/6oqf85KFTs",FALSE,0,NA,2018-04-25 21:10:40,FALSE,NA,"989250364317761536",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheMarvelvsDC",0,FALSE,FALSE,NA,NA
"175","I’m so astonished after seeing #AvengersInfinityWar , that was the best movie ever, I’ve never felt that many emoti… https://t.co/tVs6vyqOZ9",FALSE,0,NA,2018-04-25 21:10:40,TRUE,NA,"989250361105043456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wictoriajessica",0,FALSE,FALSE,NA,NA
"176","RT @Roberta8825: Se avete da lamentarvi anche su Infinity War vi meritate il nulla. 
I Russo hanno fatto una cosa incredibile. Unire tutti…",FALSE,0,NA,2018-04-25 21:10:39,FALSE,NA,"989250358340997121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MsPeggy_Carter",34,TRUE,FALSE,NA,NA
"177","RT @StarkIndustrie_: Mon âme n'existe plus ptdr 
Mon corps est vide. 
Je sais pas si je viens d'inventer tout ce que j'ai vue ou si c'est b…",FALSE,0,NA,2018-04-25 21:10:37,FALSE,NA,"989250349671374848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paupauczn",17,TRUE,FALSE,NA,NA
"178","I'm ready!! Just need midnight to hurry up!! avengers @marvel marvelstudios #AvengersInfinityWar… https://t.co/w617AkepCH",FALSE,0,NA,2018-04-25 21:10:36,FALSE,NA,"989250345577697280",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","EmilySerwadczak",0,FALSE,FALSE,NA,NA
"179","#AvengersInfinityWar is truly spectacular... I am completely in shock and trembling... gotta see it again ������",FALSE,1,NA,2018-04-25 21:10:36,FALSE,NA,"989250344550129664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shadic15",0,FALSE,FALSE,NA,NA
"180","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:10:33,FALSE,NA,"989250333850456065",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","programiss",14104,TRUE,FALSE,NA,NA
"181","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:10:32,FALSE,NA,"989250329400217605",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Haaland_C",5307,TRUE,FALSE,NA,NA
"182","RT @StarkIndustrie_: Mon âme n'existe plus ptdr 
Mon corps est vide. 
Je sais pas si je viens d'inventer tout ce que j'ai vue ou si c'est b…",FALSE,0,NA,2018-04-25 21:10:30,FALSE,NA,"989250322194468865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gayane42",17,TRUE,FALSE,NA,NA
"183","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:27,FALSE,NA,"989250308445323264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KOsondeck",13,TRUE,FALSE,NA,NA
"184","La mort un bon gros mood après #AvengersInfinityWar #death #killmeplease #nospoil",FALSE,0,NA,2018-04-25 21:10:27,FALSE,NA,"989250306855833605",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skyepea_",0,FALSE,FALSE,NA,NA
"185","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:24,FALSE,NA,"989250293601853445",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bryangahagan35",13,TRUE,FALSE,NA,NA
"186","#AvengersInfinityWar  i saw it, processed it, still can’t grasp the entity of it!  I’m blown away!  Just do this fo… https://t.co/jtbkZ1ICRO",FALSE,0,NA,2018-04-25 21:10:22,TRUE,NA,"989250286710657026",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thestroeme",0,FALSE,FALSE,NA,NA
"187","RT @TaquiBox: ✴️OFICIAL✴️

#AvengersInfinityWar se va a estrenar en 4.470 cines en EEUU, convirtiéndose en la segunda mayor cifra de la his…",FALSE,0,NA,2018-04-25 21:10:22,FALSE,NA,"989250286203146240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sebastianSal18",11,TRUE,FALSE,NA,NA
"188","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:21,FALSE,NA,"989250281488769024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MMAHistoryToday",13,TRUE,FALSE,NA,NA
"189","RT @regelegorila: 6 ans que j'attends et j'étais quand même pas prêt. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:19,FALSE,NA,"989250274865958912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paupauczn",9,TRUE,FALSE,NA,NA
"190","RT @DenisePieniazek: Terminó la gran espera fanáticos de #Marvel mañana se estrena #AvengersInfinityWar Aquí les dejo algunos posters
#Iron…",FALSE,0,NA,2018-04-25 21:10:18,FALSE,NA,"989250271153967104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lean_ct",1,TRUE,FALSE,NA,NA
"191","No spoil. #AvengersInfinityWar 
Looking forward what's next ...
THKs @OrangeOccitanie ⭐️ https://t.co/QoNmJAGxMR",FALSE,0,NA,2018-04-25 21:10:18,FALSE,NA,"989250269832675329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WE_Toulouse",0,FALSE,FALSE,NA,NA
"192","Nan mais c’est quoi ce bordel !!!! #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:17,FALSE,NA,"989250267639054336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CockySquints",0,FALSE,FALSE,NA,NA
"193","Tomorrow I’m going to watch #AvengersInfinityWar SO EXCITED TO SEE MY HUBBY @TomHolland1996",FALSE,0,NA,2018-04-25 21:10:17,FALSE,NA,"989250266401857537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PipLawStocking",0,FALSE,FALSE,NA,NA
"194","#avengersinfinitywar no spoiler reaction I am shook and AHHHHHHHHHHHHHHH",FALSE,0,NA,2018-04-25 21:10:17,FALSE,NA,"989250264141062144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ollieRLG",0,FALSE,FALSE,NA,NA
"195","It really feels like Christmas Eve #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:16,FALSE,NA,"989250261247053824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Echalla2324",0,FALSE,FALSE,NA,NA
"196","Just booked our tickets to see #AvengersInfinityWar on Saturday!! My boys are beyond excited and in fact, I am too!… https://t.co/1UrC5ERCpJ",FALSE,1,NA,2018-04-25 21:10:15,TRUE,NA,"989250259422531587",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jackpop27",0,FALSE,FALSE,NA,NA
"197","SHE:Baby close your eyes and tell what u see

HE:#avengersinfinitywar

SHE:That's my lofe without you

SHE:wait, what??",FALSE,0,NA,2018-04-25 21:10:14,FALSE,NA,"989250253068079104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamvkcr1807",0,FALSE,FALSE,NA,NA
"198","RT @MCU_Tweets: With an 88% critic approval from 106 reviews, #AvengersInfinityWar is now ""Certified Fresh"" on @RottenTomatoes! https://t.c…",FALSE,0,NA,2018-04-25 21:10:13,FALSE,NA,"989250248852766722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eaphen",358,TRUE,FALSE,NA,NA
"199","RT @StarkIndustrie_: Le film j'ai l'impression qu'il a duré une journée entière #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:10:12,FALSE,NA,"989250247242248192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ragnawhat",6,TRUE,FALSE,NA,NA
"200","RT @SandhuMMA: This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by @KamuraShops. http…",FALSE,0,NA,2018-04-25 21:10:08,FALSE,NA,"989250229097689092",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rico_Suave256",13,TRUE,FALSE,NA,NA
"201","RT @tchlrpf: [ขออนุญาตค่ะ]
ตอนนี้แมวเราป่วยค่ะ เรามาหาเงินเป็นค่ายา+ค่าผ่าตัดให้กับน้อง 
อ่านรายละเอียดได้ที่รูปสองนะคะ
สั่งซื้อ/สอบถาม ได้…",FALSE,0,NA,2018-04-25 21:10:06,FALSE,NA,"989250219777736704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paphitchayawan",10443,TRUE,FALSE,NA,NA
"202","RT @Arno_Snow: #AvengersInfinityWar (No spoil) :

Je viens de voir le meilleur Marvel qui existe. Je pèse mes mots. Il est épique et unique…",FALSE,0,NA,2018-04-25 21:10:05,FALSE,NA,"989250217613676550",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paupauczn",24,TRUE,FALSE,NA,NA
"203","RT @Variety: #AvengersInfinityWar could have one of the biggest debuts of all time https://t.co/YgplMVHGMU https://t.co/8pQH9N02Rw",FALSE,0,NA,2018-04-25 21:09:59,FALSE,NA,"989250191856414720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aleluksic",7,TRUE,FALSE,NA,NA
"204","Online Booking Started For 
#uncle #avengersinfinitywar #aravinthanteadhitikal
Online Tickets Only through Bookmysh… https://t.co/tckoeBoMqr",FALSE,0,NA,2018-04-25 21:09:59,TRUE,NA,"989250191206338560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krishnacineplex",0,FALSE,FALSE,NA,NA
"205","This is brilliant. All the characters of #AvengersInfinityWar replaced by Conor McGregor. Amazing work by… https://t.co/8lWK8FqtxN",FALSE,20,NA,2018-04-25 21:09:57,TRUE,NA,"989250183874646021",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SandhuMMA",13,FALSE,FALSE,NA,NA
"206","The @Marvel ten-year gambit pays off... and how! Spoiler free #AvengersInfinityWar review.
https://t.co/i8G1HyJnoy",FALSE,0,NA,2018-04-25 21:09:56,FALSE,NA,"989250176941481984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","daverking",0,FALSE,FALSE,NA,NA
"207","RT @Roberta8825: Se avete da lamentarvi anche su Infinity War vi meritate il nulla. 
I Russo hanno fatto una cosa incredibile. Unire tutti…",FALSE,0,NA,2018-04-25 21:09:55,FALSE,NA,"989250173510537216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_xsmiling",34,TRUE,FALSE,NA,NA
"208","RT @OathNOath: #InfinityWarTH #AvengersInfinityWar หนังดีจริงๆครับ scarlett johansson สวยจริงๆ ������ เอ๊ะประเด็นมันอยู่ตรงนั้นรึ เอาเป็นว่า หนั…",FALSE,0,NA,2018-04-25 21:09:55,FALSE,NA,"989250172491218944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minasangdesu",24,TRUE,FALSE,NA,NA
"209","Yo, I’m so ready for #AvengersInfinityWar https://t.co/17uXn04fEn",FALSE,0,NA,2018-04-25 21:09:55,FALSE,NA,"989250172218695681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrgwellspent",0,FALSE,FALSE,NA,NA
"210","Du coup jvais revoir #AvengersInfinityWar en vf la semaine pro pcq j'ai raté les 5 premières minutes et j'étais ult… https://t.co/XKrvVfjzAB",FALSE,0,NA,2018-04-25 21:09:51,TRUE,NA,"989250157140209664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Loonika",0,FALSE,FALSE,NA,NA
"211","RT @Scarlett_Jo: Avengers: Infinity War premiere! #AvengersInfinityWar https://t.co/qHkxitWDWs",FALSE,0,NA,2018-04-25 21:09:49,FALSE,NA,"989250147535278081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drew_bass89",89,TRUE,FALSE,NA,NA
"212","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:09:46,FALSE,NA,"989250135027781634",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DlCKSILVER",239,TRUE,FALSE,NA,NA
"213","RT @TomatazosCom: #RobertDowneyJr, también conocido como #IronMan fue quien escribió los guiones falsos de #AvengersInfinityWar ➡️https://t…",FALSE,0,NA,2018-04-25 21:09:45,FALSE,NA,"989250130476969986",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarvelLatin",11,TRUE,FALSE,NA,NA
"214","RT @JimZub: Some thoughts and thanks as AVENGERS: NO SURRENDER concludes today:
https://t.co/Egstg49lFt

@Marvel @Avengers @CBCebulski @Tom…",FALSE,0,NA,2018-04-25 21:09:44,FALSE,NA,"989250128249786368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RandyS0725",8,TRUE,FALSE,NA,NA
"215","RT @lNFINITYTRINlTY: #AvengersInfinityWar spoiler, but I don’t give you the context: https://t.co/zBWlmV9DjM",FALSE,0,NA,2018-04-25 21:09:43,FALSE,NA,"989250122533036036",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paupauczn",230,TRUE,FALSE,NA,NA
"216","RT @dcolympus: ""Sheeps... sheeps everywhere!""
#Avengers #InfinityWar #AvengersInfinityWar #MCU #MarvelStudios #DCEU #DCFilms https://t.co/S…",FALSE,0,NA,2018-04-25 21:09:40,FALSE,NA,"989250111531188225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","superboykent007",31,TRUE,FALSE,NA,NA
"217","RT @tposedobrev: Update: TOTALEMENT EN PLS ET EN INCOMPRÉHENSION TOTALE!!!! (cc @mxll_elena) 
#AvengersInfinityWar https://t.co/LXipu6f2nD",FALSE,0,NA,2018-04-25 21:09:39,FALSE,NA,"989250106665955329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxll_elena",1,TRUE,FALSE,NA,NA
"218","RT @iharryswift: Unico commento #AvengersInfinityWar https://t.co/EYjiTxpjxs",FALSE,0,NA,2018-04-25 21:09:39,FALSE,NA,"989250105235603456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciastensperfume",2,TRUE,FALSE,NA,NA
"219","RT @MCU_Tweets: With an 88% critic approval from 106 reviews, #AvengersInfinityWar is now ""Certified Fresh"" on @RottenTomatoes! https://t.c…",FALSE,0,NA,2018-04-25 21:09:37,FALSE,NA,"989250096666677249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DlCKSILVER",358,TRUE,FALSE,NA,NA
"220","RT @JaleesaLashay: Had a great time covering and speaking with the #AvengersInfinityWar cast at the premiere. Cheers to all the fine melani…",FALSE,0,NA,2018-04-25 21:09:36,FALSE,NA,"989250094863147008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xoMing__",5,TRUE,FALSE,NA,NA
"221","MÓJ BOŻE

Proszę totalnie o Avengers 4. To co się odjaniepawliło w tym filmie...

MÓJ BOŻE

MÓJ BOŻE

MÓJ BOŻE

#AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:09:36,FALSE,NA,"989250094707900421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KleszczRex",0,FALSE,FALSE,NA,NA
"222","RT @EspositoLolly: #AvengersInfinityWar 
Non ero pronta in nessun modo. 
MI SENTO VUOTA DENTRO. 
A un certo punto mi sono ritrovata a urlar…",FALSE,0,NA,2018-04-25 21:09:34,FALSE,NA,"989250087602835457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisabettaly",2,TRUE,FALSE,NA,NA
"223","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:09:33,FALSE,NA,"989250080556421120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKAATTACKTITAN",239,TRUE,FALSE,NA,NA
"224","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:09:32,FALSE,NA,"989250076714393601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","H0n3Y",5307,TRUE,FALSE,NA,NA
"225","RT @tchlrpf: [ขออนุญาตค่ะ]
ตอนนี้แมวเราป่วยค่ะ เรามาหาเงินเป็นค่ายา+ค่าผ่าตัดให้กับน้อง 
อ่านรายละเอียดได้ที่รูปสองนะคะ
สั่งซื้อ/สอบถาม ได้…",FALSE,0,NA,2018-04-25 21:09:31,FALSE,NA,"989250074784878592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BirdBirdytoh",10443,TRUE,FALSE,NA,NA
"226","OH.MIO.DIO.
#AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:09:30,FALSE,NA,"989250069009522689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ciastensperfume",0,FALSE,FALSE,NA,NA
"227","RT @benmekler: Just got out of the #AvengersInfinityWar premiere. The movie is incredible, epic beyond compare. It’s everything you want it…",FALSE,0,NA,2018-04-25 21:09:28,FALSE,NA,"989250060582989824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TuffLuffJimmy",877,TRUE,FALSE,NA,NA
"228","Me after #AvengersInfinityWar. #Bayern #HalaMadrid https://t.co/Fj1jpZTpxt",FALSE,0,NA,2018-04-25 21:09:27,FALSE,NA,"989250057026326529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FannyWanKenobi",0,FALSE,FALSE,NA,NA
"229","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:09:26,FALSE,NA,"989250053377351681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LissarBee",5307,TRUE,FALSE,NA,NA
"230","RT @noeydawin13: รีวิว #AvengersInfinityWar
1.น้องทอมน่ารัก
2.น้องทอมน่ารัก
3.น้องทอมน่ารัก
.
.
.
.
.
1000.น้องทอมน่ารัก https://t.co/k4mWP…",FALSE,0,NA,2018-04-25 21:09:26,FALSE,NA,"989250052949295104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vmkie_",165,TRUE,FALSE,NA,NA
"231","RT @thealexrossart: SHADOWS: Iron Man #ironman #avengers #avengersinfinitywar https://t.co/XiqROeFtKW",FALSE,0,NA,2018-04-25 21:09:26,FALSE,NA,"989250052777566209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LadiesMan2187",52,TRUE,FALSE,NA,NA
"232","I just watched #AvengersInfinityWar and I'm- https://t.co/VjVAY8QEmN",FALSE,3,NA,2018-04-25 21:09:26,FALSE,NA,"989250052169269249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sensatelouist",0,FALSE,FALSE,NA,NA
"233","#AvengersInfinityWar https://t.co/fZXgfmtWDp",FALSE,0,NA,2018-04-25 21:09:24,FALSE,NA,"989250041931026433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KBGoLdEnStAr",0,FALSE,FALSE,NA,NA
"234","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:09:22,FALSE,NA,"989250033668128768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaKriege16",14104,TRUE,FALSE,NA,NA
"235","Mention spéciale pour Doctor Strange, je reste toujours sans voix sur ses pouvoirs mystiques, j'aime beaucoup ce pe… https://t.co/x3XJ0y0m9a",FALSE,0,NA,2018-04-25 21:09:21,TRUE,NA,"989250029310365696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rachida_Hammou",0,FALSE,FALSE,NA,NA
